,ID,jamfaktor,tedadfaktor,jamMarjoee,TedadMarjoee,jamNaghd,TedadNaghd,jamcheck,Tedadcheck,tedadBargashti,JamBargashti,TedadBargashtiHazer,RialBashtiHazer,jamBedehi,TedadBedehi,Malek,Metrajh,EtebarRial,EtebarTedady,EtebarRialiNaghdi,Khas,sNoePardakht,akharinFaktor,AvalinFaktor,AkharinMarjoee,AvalinMarjoee
1951,27771,1046000.0,2,219000.0,1,827000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2008,2037,2005,2005
1952,27772,270000.0,1,0.0,0,270000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1953,27773,1021750.0,2,417750.0,1,604000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2008,2037,2005,2005
1954,27774,3191250.0,4,734350.0,2,2456900,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2008,2037,2005,2021
1955,27775,1607000.0,4,410000.0,1,1197000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2008,2037,2025,2025
1956,27776,1656500.0,3,828000.0,3,828500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2008,2037,2005,2036
1957,27777,3682500.0,12,770500.0,7,2912000,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1883,2037,1899,2036
1958,27778,13128500.0,8,7150000.0,5,5978500,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,2037,1879,2002
1959,27779,27805500.0,23,16302800.0,17,10875200,19,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,2037,1897,2036
1960,27780,4963000.0,3,369500.0,1,4593500,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1976,2037,2003,2003
1961,27781,261000.0,1,0.0,0,261000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1962,27782,1506000.0,2,0.0,0,1506000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1949,2037,0,0
1963,27783,396000.0,1,0.0,0,396000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1964,27784,3403300.0,6,370500.0,3,2968300,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1998,2037,1997,2018
1965,27785,6106800.0,12,2640800.0,8,3466000,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1918,2037,1917,2015
1966,27786,13986800.0,22,1021100.0,8,12807700,26,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,2037,1881,1994
1967,27787,930000.0,3,0.0,0,930000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1995,2037,0,0
1968,27788,7044080.0,2,591160.0,2,52920,1,0,0,0,0,0,,6080000.0,1,0,0,0,0,0,0,0,1871,2037,2036,2036
1969,27789,802000.0,1,202000.0,1,600000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,2036,2036
1970,27790,3657000.0,4,1889000.0,2,1768000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1988,2037,2032,2036
1971,27791,769000.0,1,396000.0,1,373000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2037,2037,2036,2036
1972,27792,4867300.0,17,1160800.0,8,3706500,17,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1883,2037,1881,2036
1973,27793,1518000.0,2,1518000.0,2,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2016,2037,2015,2036
1974,27795,25314900.0,7,10515450.0,5,319950,4,14980000,4,1,3800000,1,3800000.0,6987000.0,1,0,0,0,0,0,0,0,1938,2037,1955,2036
1975,27796,13017150.0,22,1311400.0,17,11693150,24,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,2037,1881,2036
1976,27797,778250.0,2,778250.0,2,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2035,2037,2035,2036
1977,27798,6681000.0,3,4100000.0,2,2581000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2005,2037,2004,2036
1978,27799,5705000.0,11,129000.0,2,5576000,12,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,2037,1952,1976
1979,27800,12520000.0,21,2841500.0,14,9678500,22,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1897,2037,1910,2036
1980,27801,2208000.0,4,1149000.0,2,1059000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1904,2037,2015,2032
1981,27802,2713600.0,4,0.0,0,2713600,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1911,2037,0,0
1982,27803,270000.0,1,0.0,0,270000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,0,0
1983,27804,671000.0,1,0.0,0,671000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,0,0
1984,27805,225000.0,1,0.0,0,225000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,0,0
1985,27806,1081000.0,3,820000.0,2,261000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1998,2036,1997,1998
1986,27807,3596000.0,5,261000.0,1,3335000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1872,2036,2024,2024
1987,27808,1084000.0,3,740500.0,3,343500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1943,2036,1942,2035
1988,27809,1431500.0,2,0.0,0,1431500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2029,2036,0,0
1989,27810,1922000.0,2,410000.0,1,1512000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2011,2036,2010,2010
1990,27811,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,0,0
1991,27812,727000.0,2,328000.0,1,399000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1996,2036,1995,1995
1992,27813,1986000.0,2,135000.0,1,1851000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2036,1909,1909
1993,27814,41730000.0,25,3564000.0,2,38166000,24,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1913,2036,1945,2031
1994,27815,1734000.0,3,0.0,0,1734000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1941,2036,0,0
1995,27816,6592000.0,11,2955000.0,3,3637000,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1881,2036,1965,2000
1996,27817,2607000.0,5,0.0,0,2607000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1938,2036,0,0
1997,27818,1736000.0,4,630000.0,2,1106000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1952,2036,2035,2035
1998,27819,1440000.0,5,283000.0,2,1157000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1924,2036,1958,1989
1999,27820,16603550.0,29,7213700.0,23,9389850,28,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2036,1907,2035
2000,27821,488000.0,1,0.0,0,488000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,0,0
2001,27822,5041400.0,11,174800.0,2,4829600,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1905,2036,2005,2012
2002,27823,3809000.0,8,2313500.0,7,1495500,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1964,2036,1963,2031
2003,27824,3207800.0,5,434800.0,3,2773000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1905,2036,1904,2035
2004,27825,1972500.0,4,1360000.0,2,612500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1947,2036,1988,2035
2005,27826,8472100.0,23,890700.0,7,7499400,24,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,2036,1883,1988
2006,27827,11337000.0,21,2378700.0,11,8958300,25,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,2036,1879,1977
2007,27828,808500.0,2,0.0,0,808500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1986,2036,0,0
2008,27829,2270000.0,4,1202000.0,2,1068000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1973,2036,1972,1991
2009,27830,1818500.0,6,1284500.0,5,534000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1931,2036,1930,2004
2010,27831,22625950.0,30,3377200.0,20,18823550,31,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,2036,1911,2035
2011,27832,3203200.0,1,3203200.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,2035,2035
2012,27833,2538000.0,4,897000.0,2,1641000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1991,2036,1989,2015
2013,27834,9695200.0,27,560400.0,5,8622000,25,0,0,0,0,0,,512800.0,1,0,0,0,0,0,0,0,1871,2036,1961,1994
2014,27835,3644500.0,6,97000.0,2,3483000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1905,2036,1904,1904
2015,27836,2634000.0,7,356000.0,1,2278000,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1950,2036,2017,2017
2016,27837,7128000.0,15,2366000.0,4,4762000,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,2036,1900,2035
2017,27838,3354000.0,9,1292000.0,6,2062000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1928,2036,1927,2035
2018,27839,261000.0,1,0.0,0,261000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,0,0
2019,27840,3295800.0,12,123300.0,4,3172500,12,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1898,2036,1981,2035
2020,27841,3030500.0,2,2764000.0,1,266500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2022,2036,2035,2035
2021,27842,1360000.0,2,0.0,0,1360000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1997,2036,0,0
2022,27843,8496500.0,7,4250500.0,3,4246000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1918,2036,1938,2035
2023,27844,15420000.0,22,4924500.0,6,10416500,19,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,2036,1900,2035
2024,27845,862000.0,3,0.0,0,862000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2007,2036,0,0
2025,27846,451500.0,1,0.0,0,451500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,0,0
2026,27847,19376950.0,33,3580100.0,29,15796850,37,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,2036,1874,2035
2027,27848,495000.0,2,0.0,0,495000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1962,2036,0,0
2028,27849,12472800.0,12,2889300.0,8,8490000,9,0,0,0,0,0,,886500.0,1,0,0,0,0,0,0,0,1871,2036,1874,2035
2029,27850,470000.0,1,0.0,0,470000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2036,2036,0,0
2030,27851,6523600.0,12,1165500.0,6,5073100,12,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,2035,1944,2033
2031,27852,2711200.0,9,0.0,0,2691600,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1895,2035,0,0
2032,27853,7521700.0,23,1268000.0,13,6242500,23,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,2035,1881,2016
2033,27854,6040300.0,16,1263800.0,6,4776500,14,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1886,2035,1889,1970
2034,27855,2762900.0,6,581300.0,3,2181600,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1919,2035,1954,2007
2035,27856,2062500.0,5,707000.0,2,1355500,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1891,2035,1946,2033
2036,27857,12392800.0,29,2324800.0,14,9989000,26,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1891,2035,1890,2019
2037,27858,3643900.0,7,616800.0,7,2889100,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2035,1909,2007
2038,27859,14898150.0,22,1793550.0,11,13104600,25,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,2035,1884,2007
2039,27860,7292500.0,8,3140000.0,4,4152500,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1913,2035,2014,2033
2040,27861,13038600.0,18,7792000.0,12,5246600,11,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1959,2035,1958,2033
2041,27862,2829300.0,5,357000.0,1,2359800,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1905,2035,2005,2005
2042,27863,281000.0,1,146000.0,1,135000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2035,2035,2033,2033
2043,27864,2745000.0,5,792000.0,2,1953000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1981,2035,2001,2033
2044,27865,6962500.0,20,1523700.0,10,5438800,19,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,2035,1885,2016
2045,27866,6313000.0,15,1184800.0,8,5128200,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1883,2035,1881,2033
2046,27867,37825460.0,15,4379300.0,5,31796160,16,0,0,0,0,0,,1650000.0,2,0,0,0,0,0,0,0,1911,2035,1910,2033
2047,27868,4209200.0,8,879000.0,3,3053200,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1924,2035,1941,2033
2048,27869,18036180.0,11,854500.0,4,17101680,11,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1911,2035,1993,2019
2049,27870,1020000.0,4,184000.0,1,836000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1964,2035,1991,1991
2050,27871,1059000.0,4,319500.0,2,739500,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1972,2035,1970,1991
2051,27872,2343000.0,9,254000.0,1,2089000,10,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2035,1965,1965
2052,27873,7049500.0,14,2402200.0,10,4647300,14,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1893,2035,1941,2033
2053,27874,939000.0,2,939000.0,2,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2031,2035,2030,2033
2054,27875,3331000.0,5,2713000.0,4,618000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2008,2035,2007,2019
2055,27876,2097050.0,8,530300.0,4,1566750,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1936,2035,1956,2009
2056,27877,473000.0,2,60000.0,1,413000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2024,2035,2023,2023
2057,27878,2078300.0,7,511000.0,2,1567300,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1911,2035,1987,2018
2058,27879,522000.0,2,21750.0,1,509250,2,0,0,0,0,0,,-9000.0,0,0,0,0,0,0,0,3953,2003,2035,2033,2033
2059,27880,1317000.0,4,0.0,0,1317000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1972,2035,0,0
2060,27881,5274000.0,7,0.0,0,4892000,10,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,2035,0,0
2061,27882,1832000.0,3,1551000.0,2,281000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2025,2035,2024,2025
2062,27883,680000.0,1,0.0,0,680000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2007,2007,0,0
2063,27884,1332000.0,2,645000.0,1,687000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2015,2035,2014,2014
2064,27885,3189000.0,8,112500.0,1,3035500,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,2035,1919,1919
2065,27886,540000.0,2,270000.0,1,270000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1972,2035,1970,1970
2066,27887,270000.0,1,0.0,0,270000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2035,2035,0,0
2067,27888,852000.0,1,852000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2035,2035,2033,2033
2068,27889,3938000.0,4,417000.0,1,3073000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2035,2033,2033
2069,27890,889000.0,4,72250.0,2,816750,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1996,2035,1995,2012
2070,27891,6843500.0,13,613800.0,5,6229700,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1912,2035,1960,2033
2071,27892,9420000.0,4,960000.0,1,960000,2,2500000,1,0,0,0,,5000000.0,1,0,0,0,0,0,0,3953,2004,2035,2030,2030
2072,27893,345000.0,1,0.0,0,345000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2035,2035,0,0
2073,27894,1691000.0,5,0.0,0,1691000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1906,2035,0,0
2074,27895,12801400.0,9,378400.0,3,12423000,10,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1981,2035,2019,2029
2075,27896,49549900.0,53,9105550.0,38,40311350,59,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1883,2033,1896,2032
2076,27897,6327600.0,14,1218100.0,4,4872500,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1890,2035,1987,2033
2077,27898,5894500.0,13,1135000.0,3,4759500,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1919,2035,1921,1939
2078,27899,1500000.0,4,532500.0,2,967500,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1968,2035,1970,1995
2079,27900,3091000.0,6,662500.0,2,2428500,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1954,2035,1967,2025
2080,27901,261000.0,1,0.0,0,261000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2035,2035,0,0
2081,27902,4755500.0,8,1010000.0,5,3745500,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1891,2035,1904,2012
2082,27903,11669300.0,11,629000.0,5,11040300,12,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1895,2035,1903,2019
2083,27904,1179000.0,3,135000.0,1,1044000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1936,2035,1970,1970
2084,27905,261000.0,1,0.0,0,261000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2035,2035,0,0
2085,27906,270000.0,1,0.0,0,270000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2035,2035,0,0
2086,27907,1224000.0,4,69000.0,1,1155000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1926,2035,1925,1925
2087,27908,3666000.0,6,2856000.0,3,810000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1961,2035,1960,2019
2088,27909,32169350.0,13,5842060.0,6,19802290,10,6525000,2,0,0,0,,0.0,0,0,0,0,0,0,0,0,1913,2035,1923,2033
2089,27910,1261000.0,1,1113000.0,1,148000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,2032,2032
2090,27911,3057800.0,7,811800.0,4,2246000,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1942,2033,1941,2032
2091,27912,12463600.0,19,747100.0,7,11716500,22,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,2033,1921,1981
2092,27913,15138500.0,32,2630500.0,13,12508000,33,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,2033,1872,2022
2093,27914,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,0,0
2094,27915,405000.0,1,0.0,0,405000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,0,0
2095,27916,391500.0,2,0.0,0,391500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2023,2033,0,0
2096,27917,1059000.0,4,537000.0,2,522000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1981,2033,1980,2011
2097,27918,2677500.0,9,1197000.0,4,1480500,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1960,2033,1969,2011
2098,27919,801000.0,3,357000.0,3,444000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2005,2033,2004,2032
2099,27920,1230000.0,4,522000.0,3,708000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2002,2033,2001,2018
2100,27921,130500.0,1,0.0,0,130500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,0,0
2101,27922,1593000.0,6,627750.0,4,965250,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1974,2033,1973,2011
2102,27923,5973000.0,10,3463500.0,5,2509500,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1946,2033,1962,2029
2103,27924,3079000.0,9,1477000.0,4,1602000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1960,2033,1973,2011
2104,27925,5846600.0,19,1238000.0,6,4608600,16,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1893,2033,1966,2004
2105,27926,2374500.0,4,654000.0,1,1720500,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2005,2033,2018,2018
2106,27927,133776245.0,40,20448530.0,23,89788395,38,17720000,1,0,0,0,,2975320.0,1,0,0,0,0,0,0,0,1910,2033,1933,2019
2107,27928,1306000.0,2,0.0,0,1306000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1942,2033,0,0
2108,27929,7498200.0,19,989600.0,14,6508600,22,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,2033,1871,1983
2109,27930,6652500.0,14,1000500.0,8,5652000,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1883,2033,1889,2032
2110,27931,1473000.0,5,0.0,0,1473000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1886,2033,0,0
2111,27932,8514600.0,20,1713600.0,9,6801000,20,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,2033,1893,2032
2112,27933,3172000.0,3,1012000.0,2,2160000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1922,2033,1921,1921
2113,27934,264000.0,1,264000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,2032,2032
2114,27935,4979000.0,8,162000.0,2,4817000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1957,2033,1956,1981
2115,27936,3801000.0,6,118500.0,1,3465500,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,2033,1960,1960
2116,27937,3986100.0,12,1252500.0,5,2736600,10,0,0,0,0,0,,-3000.0,0,0,0,0,0,0,0,0,1908,2033,1907,2018
2117,27938,410000.0,1,0.0,0,410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,0,0
2118,27939,2500000.0,1,2500000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,2032,2032
2119,27940,12046500.0,24,1317500.0,10,10729000,23,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1911,2033,1910,2011
2120,27941,16187000.0,27,2962250.0,17,13224750,29,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1883,2033,1881,2022
2121,27942,246000.0,1,246000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,2032,2032
2122,27943,950000.0,1,950000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,2032,2032
2123,27944,1350000.0,2,660000.0,1,690000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2019,2033,2032,2032
2124,27945,1410000.0,1,0.0,0,1410000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,0,0
2125,27946,13185000.0,19,1203900.0,11,11981600,22,0,0,0,0,0,,-500.0,0,0,0,0,0,0,0,0,1898,2033,1913,2032
2126,27947,8164800.0,15,1675500.0,11,6489300,14,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1897,2033,1896,2011
2127,27948,1225000.0,2,41000.0,1,1184000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2002,2033,2001,2001
2128,27949,8954600.0,10,1283000.0,6,7395600,12,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,2033,1871,2032
2129,27950,2880000.0,3,1920000.0,2,960000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1982,2033,1981,1997
2130,27951,4264850.0,5,740000.0,1,3524850,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2002,2033,2032,2032
2131,27952,228000.0,1,228000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,2032,2032
2132,27953,10735200.0,14,0.0,0,10735200,15,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2033,0,0
2133,27954,1041000.0,3,405000.0,1,636000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1960,2033,2032,2032
2134,27955,2631100.0,5,2453600.0,6,177500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2009,2033,2008,2032
2135,27956,460000.0,2,200000.0,1,260000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1883,2033,2032,2032
2136,27958,4918300.0,12,1198500.0,10,3719800,10,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1991,2033,1990,2032
2137,27959,9642100.0,13,1476500.0,5,7769600,16,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1883,2033,1899,1987
2138,27960,528000.0,2,23000.0,1,505000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2030,2033,2032,2032
2139,27961,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2033,0,0
2140,27962,1782500.0,3,1782500.0,3,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1905,2033,1904,2032
2141,27963,684000.0,2,0.0,0,684000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2023,2033,0,0
2142,27964,4124000.0,7,2040000.0,3,2084000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1929,2033,2025,2032
2143,27965,238665000.0,3,0.0,0,0,0,0,0,0,0,0,,238665000.0,3,0,0,0,0,0,0,0,2032,2032,0,0
2144,27966,578000.0,1,0.0,0,578000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2032,2032,0,0
2145,27967,8020400.0,16,1445500.0,6,6574900,16,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2032,1911,2031
2146,27969,2156000.0,2,0.0,0,2156000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,2032,0,0
2147,27970,132000.0,1,0.0,0,132000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2032,2032,0,0
2148,27971,264000.0,1,0.0,0,264000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2032,2032,0,0
2149,27972,1717500.0,3,164000.0,1,1553500,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1917,2032,1986,1986
